Date,Open,High,Low,Close,Adj Close,Volume
2005-08-26,11040.0,11120.0,10980.0,10980.0,8032.70703125,18915000
2005-08-29,10840.0,10840.0,10720.0,10800.0,7901.02587890625,18275000
2005-08-30,10880.0,10960.0,10660.0,10820.0,7915.65478515625,14915000
2005-08-31,10680.0,10920.0,10680.0,10880.0,7959.55517578125,12205000
2005-09-01,10980.0,11040.0,10940.0,10980.0,8032.70703125,11970000
2005-09-02,10980.0,11140.0,10960.0,11080.0,8105.8671875,12190000
2005-09-05,11160.0,11260.0,11100.0,11220.0,8208.28515625,10920000
2005-09-06,11260.0,11520.0,11260.0,11380.0,8325.337890625,19050000
2005-09-07,11520.0,11640.0,11520.0,11580.0,8471.65625,17565000
2005-09-08,11700.0,11860.0,11600.0,11740.0,8588.708984375,34625000
2005-09-09,11700.0,11820.0,11660.0,11780.0,8617.970703125,13105000
2005-09-12,11880.0,12000.0,11780.0,11780.0,8617.970703125,20070000
2005-09-13,11800.0,12200.0,11780.0,12120.0,8866.70703125,34885000
2005-09-14,12100.0,12300.0,12040.0,12260.0,8969.1259765625,25585000
2005-09-15,12100.0,12380.0,12080.0,12140.0,8881.3369140625,29035000
2005-09-16,12080.0,12120.0,11760.0,11860.0,8676.49609375,30625000
2005-09-19,11860.0,11860.0,11860.0,11860.0,8676.49609375,0
2005-09-20,12000.0,12060.0,11840.0,11860.0,8676.49609375,28045000
2005-09-21,11920.0,12120.0,11900.0,12020.0,8793.5458984375,19085000
2005-09-22,11860.0,12000.0,11840.0,12000.0,8778.916015625,16000000
2005-09-23,11840.0,11980.0,11660.0,11700.0,8559.443359375,18675000
2005-09-26,11720.0,12000.0,11720.0,11940.0,8735.0185546875,21895000
2005-09-27,11960.0,11980.0,11800.0,11860.0,8676.49609375,15910000
2005-09-28,11800.0,12000.0,11740.0,11960.0,8749.6552734375,13505000
2005-09-29,11880.0,11980.0,11800.0,11860.0,8676.49609375,18509700
2005-09-30,11880.0,12000.0,11760.0,11760.0,8603.3349609375,21192950
2005-10-03,11760.0,11760.0,11760.0,11760.0,8603.3349609375,0
2005-10-04,11800.0,12140.0,11800.0,12060.0,8822.810546875,26986050
2005-10-05,12080.0,12280.0,11960.0,12020.0,8793.5458984375,21874300
2005-10-06,11900.0,11900.0,11700.0,11740.0,8588.708984375,20716650
2005-10-07,11560.0,11760.0,11520.0,11660.0,8530.1748046875,25602800
2005-10-10,11680.0,11940.0,11660.0,11860.0,8676.49609375,15080150
2005-10-11,11760.0,11980.0,11740.0,11960.0,8749.6552734375,10695550
2005-10-12,11860.0,11880.0,11540.0,11560.0,8457.0234375,26597200
2005-10-13,11420.0,11480.0,11160.0,11300.0,8266.8154296875,36035800
2005-10-14,11300.0,11440.0,11200.0,11300.0,8266.8154296875,31305500
2005-10-17,11200.0,11380.0,11200.0,11260.0,8237.55078125,17525000
2005-10-18,11280.0,11380.0,11260.0,11320.0,8281.4443359375,17588650
2005-10-19,11200.0,11220.0,11000.0,11040.0,8076.60400390625,18547750
2005-10-20,11200.0,11220.0,11040.0,11120.0,8135.12646484375,17849800
2005-10-21,11000.0,11320.0,10980.0,11280.0,8252.1787109375,20033250
2005-10-24,11320.0,11420.0,11220.0,11320.0,8281.4443359375,16487150
2005-10-25,11440.0,11560.0,11280.0,11300.0,8266.8154296875,18269150
2005-10-26,11240.0,11320.0,11180.0,11260.0,8237.55078125,15002350
2005-10-27,11260.0,11360.0,11120.0,11160.0,8164.39404296875,19331000
2005-10-28,10980.0,11020.0,10900.0,10920.0,7988.81494140625,21614800
2005-10-31,10980.0,11100.0,10960.0,11060.0,8091.2353515625,19203500
2005-11-01,11200.0,11360.0,11180.0,11300.0,8266.8154296875,29155950
2005-11-02,11280.0,11600.0,11280.0,11500.0,8413.1298828125,15716000
2005-11-03,11760.0,11840.0,11700.0,11740.0,8588.708984375,22394000
2005-11-04,11940.0,12000.0,11860.0,11980.0,8764.2841796875,24807150
2005-11-07,12040.0,12060.0,11820.0,11960.0,8749.6552734375,12834600
2005-11-08,12000.0,12060.0,11940.0,12040.0,8808.1767578125,12065550
2005-11-09,12020.0,12140.0,11920.0,12000.0,8778.916015625,14940450
2005-11-10,12020.0,12140.0,11980.0,12100.0,8852.07421875,17080450
2005-11-11,12340.0,12480.0,12280.0,12360.0,9042.28125,29524650
2005-11-14,12420.0,12580.0,12320.0,12520.0,9159.3359375,20931600
2005-11-15,12520.0,12580.0,12220.0,12400.0,9071.5478515625,14063750
2005-11-16,12320.0,12600.0,12320.0,12600.0,9217.8583984375,14038850
2005-11-17,12540.0,12560.0,12380.0,12480.0,9130.0712890625,12542600
2005-11-18,12500.0,12600.0,12380.0,12520.0,9159.3359375,14163300
2005-11-21,12640.0,12640.0,12240.0,12360.0,9042.28125,24063600
2005-11-22,12220.0,12240.0,11740.0,11840.0,8661.865234375,45564250
2005-11-23,12000.0,12260.0,11980.0,12140.0,8881.3369140625,42389900
2005-11-24,12360.0,12360.0,12100.0,12160.0,8895.9677734375,15155400
2005-11-25,12160.0,12220.0,11920.0,12000.0,8778.916015625,15658550
2005-11-28,12000.0,12060.0,11920.0,12020.0,8793.5458984375,9434350
2005-11-29,11960.0,12040.0,11760.0,11880.0,8691.125,17159050
2005-11-30,11860.0,12080.0,11860.0,12000.0,8778.916015625,17308450
2005-12-01,11920.0,12160.0,11900.0,12100.0,8852.07421875,19357700
2005-12-02,12400.0,12460.0,12280.0,12340.0,9027.65234375,19342900
2005-12-05,12440.0,12500.0,12360.0,12460.0,9115.44140625,12418300
2005-12-06,12380.0,12620.0,12340.0,12600.0,9217.8583984375,21114200
2005-12-07,12600.0,12900.0,12480.0,12780.0,9349.544921875,26531300
2005-12-08,12700.0,12800.0,12520.0,12640.0,9247.126953125,26904650
2005-12-09,12560.0,12620.0,12260.0,12420.0,9086.17578125,23027250
2005-12-12,12440.0,12560.0,12340.0,12360.0,9042.28125,18588950
2005-12-13,12420.0,12460.0,12260.0,12400.0,9071.5478515625,16596150
2005-12-14,12440.0,12540.0,12160.0,12220.0,8939.8642578125,26300350
2005-12-15,12180.0,12320.0,12020.0,12180.0,8910.59765625,18607050
2005-12-16,12120.0,12120.0,11860.0,12000.0,8778.916015625,29408600
2005-12-19,12140.0,12280.0,12040.0,12180.0,8910.59765625,17987750
2005-12-20,12060.0,12280.0,12040.0,12240.0,8954.4921875,17198500
2005-12-21,12280.0,12700.0,12280.0,12560.0,9188.5986328125,25337350
2005-12-22,12700.0,12940.0,12620.0,12680.0,9276.38671875,28095000
2005-12-23,12840.0,13040.0,12720.0,12900.0,9437.3349609375,28658350
2005-12-26,13000.0,13260.0,12980.0,13080.0,9569.01953125,17830000
2005-12-27,13180.0,13280.0,12960.0,13220.0,9671.4375,18003350
2005-12-28,13160.0,13260.0,13100.0,13220.0,9671.4375,21403250
2005-12-29,13200.0,13400.0,13140.0,13160.0,9627.546875,20916500
2006-01-02,13280.0,13360.0,13120.0,13200.0,9656.8076171875,16985900
2006-01-03,13200.0,13320.0,13120.0,13280.0,9715.337890625,17385550
2006-01-04,13500.0,14000.0,13460.0,13940.0,10198.1728515625,38604500
2006-01-05,13900.0,13900.0,13420.0,13580.0,9934.8046875,25783750
2006-01-06,13700.0,13760.0,13580.0,13680.0,10007.9619140625,17394550
2006-01-09,13900.0,13940.0,13660.0,13740.0,10051.8603515625,14995150
2006-01-10,13900.0,14020.0,13760.0,14020.0,10256.703125,23642650
2006-01-11,13860.0,13960.0,13580.0,13680.0,10007.9619140625,17463600
2006-01-12,13680.0,13840.0,13620.0,13720.0,10037.2255859375,20117150
2006-01-13,13540.0,13880.0,13360.0,13840.0,10125.017578125,23698600
2006-01-16,14000.0,14140.0,13920.0,14120.0,10329.8544921875,19141550
2006-01-17,14140.0,14420.0,13940.0,13940.0,10198.1728515625,21328900
2006-01-18,13700.0,13780.0,13460.0,13600.0,9949.439453125,30346800
2006-01-19,13640.0,13900.0,13600.0,13800.0,10095.755859375,19527000
2006-01-20,14040.0,14160.0,13700.0,13740.0,10051.8603515625,23040500
2006-01-23,13540.0,13900.0,13420.0,13700.0,10022.5966796875,26815250
2006-01-24,13660.0,14000.0,13600.0,13940.0,10198.1728515625,29027200
2006-01-25,14180.0,14400.0,14100.0,14220.0,10403.013671875,29240350
2006-01-26,14280.0,14360.0,14100.0,14340.0,10490.802734375,18556250
2006-01-27,14400.0,14480.0,14260.0,14400.0,10534.697265625,15678300
2006-01-31,14460.0,14820.0,14380.0,14800.0,10827.3291015625,22323350
2006-02-01,14700.0,14860.0,14460.0,14580.0,10666.3828125,22008350
2006-02-02,14760.0,14780.0,14400.0,14500.0,10607.8583984375,19091550
2006-02-03,14360.0,14360.0,14040.0,14080.0,10300.59375,22207700
2006-02-06,14000.0,14120.0,13860.0,14120.0,10329.8544921875,21292250
2006-02-07,14180.0,14600.0,14120.0,14120.0,10329.8544921875,16585550
2006-02-08,14000.0,14180.0,13700.0,13820.0,10110.3857421875,19114600
2006-02-09,13920.0,13940.0,13740.0,13860.0,10139.6484375,18383250
2006-02-10,13840.0,13920.0,13580.0,13740.0,10051.8603515625,21849750
2006-02-13,13720.0,13740.0,13360.0,13500.0,9876.28125,24189900
2006-02-14,13400.0,13540.0,13260.0,13460.0,9847.0166015625,25982850
2006-02-15,13560.0,13560.0,13080.0,13080.0,9569.01953125,33419850
2006-02-16,13020.0,13140.0,12920.0,13140.0,9612.9130859375,24749200
2006-02-17,13220.0,13480.0,13200.0,13460.0,9847.0166015625,21790650
2006-02-20,13360.0,13680.0,13340.0,13660.0,9993.3330078125,16332050
2006-02-21,13640.0,13660.0,13400.0,13460.0,9847.0166015625,17356300
2006-02-22,13380.0,13580.0,13260.0,13400.0,9803.125,24953700
2006-02-23,13420.0,13680.0,13420.0,13620.0,9964.06640625,16389950
2006-02-24,13560.0,13640.0,13500.0,13540.0,9905.5419921875,14116450
2006-02-27,13560.0,13820.0,13540.0,13820.0,10110.3857421875,11793500
2006-02-28,13880.0,13960.0,13660.0,13740.0,10051.8603515625,12647050
2006-03-02,13920.0,14000.0,13680.0,13860.0,10139.6484375,15105700
2006-03-03,13640.0,13680.0,13000.0,13080.0,9569.01953125,37932400
2006-03-06,13120.0,13160.0,12980.0,13160.0,9627.546875,22717900
2006-03-07,13000.0,13040.0,12540.0,12600.0,9217.8583984375,39482000
2006-03-08,12300.0,12520.0,12160.0,12460.0,9115.44140625,49381050
2006-03-09,12320.0,12580.0,12220.0,12360.0,9042.28125,38599000
2006-03-10,12280.0,12640.0,12280.0,12440.0,9100.80859375,28422100
2006-03-13,12580.0,12640.0,12480.0,12640.0,9247.126953125,19012200
2006-03-14,12560.0,12640.0,12380.0,12480.0,9130.0712890625,17767050
2006-03-15,12580.0,12740.0,12560.0,12600.0,9217.8583984375,19438500
2006-03-16,12740.0,12820.0,12620.0,12640.0,9247.126953125,14018000
2006-03-17,12580.0,12800.0,12440.0,12740.0,9320.2841796875,13567500
2006-03-20,12780.0,12800.0,12560.0,12780.0,9349.544921875,9950600
2006-03-21,12760.0,12800.0,12600.0,12680.0,9276.38671875,11453100
2006-03-22,12500.0,12540.0,12180.0,12280.0,8983.755859375,30051700
2006-03-23,12280.0,12380.0,12080.0,12160.0,8895.9677734375,25534150
2006-03-24,12160.0,12240.0,12100.0,12180.0,8910.59765625,17171750
2006-03-27,12100.0,12580.0,12100.0,12500.0,9144.7021484375,19508950
2006-03-28,12320.0,12600.0,12320.0,12560.0,9188.5986328125,15167900
2006-03-29,12420.0,12520.0,12300.0,12520.0,9159.3359375,15189400
2006-03-30,12640.0,12680.0,12360.0,12460.0,9115.44140625,14663350
2006-03-31,12400.0,12600.0,12360.0,12600.0,9217.8583984375,20635450
2006-04-03,12720.0,12960.0,12640.0,12880.0,9422.7041015625,20549650
2006-04-04,12920.0,13120.0,12860.0,13060.0,9554.3896484375,19369350
2006-04-05,13100.0,13220.0,12900.0,12980.0,9495.8623046875,12634700
2006-04-06,13180.0,13320.0,13060.0,13160.0,9627.546875,22420200
2006-04-07,13160.0,13200.0,12960.0,13080.0,9569.01953125,17596300
2006-04-10,12900.0,12980.0,12740.0,12840.0,9393.4423828125,20369150
2006-04-11,12740.0,12800.0,12520.0,12700.0,9291.0185546875,15767900
2006-04-12,12640.0,12660.0,12520.0,12600.0,9217.8583984375,12271800
2006-04-13,12520.0,12760.0,12500.0,12740.0,9320.2841796875,21813050
2006-04-14,12760.0,13280.0,12700.0,13120.0,9598.28125,32653200
2006-04-17,13200.0,13220.0,12900.0,12980.0,9495.8623046875,13798350
2006-04-18,12960.0,13200.0,12880.0,13160.0,9627.546875,20338250
2006-04-19,13460.0,13500.0,13260.0,13300.0,9729.96484375,21183350
2006-04-20,13300.0,13440.0,13220.0,13260.0,9700.7021484375,17605300
2006-04-21,13400.0,13940.0,13340.0,13800.0,10095.755859375,40474150
2006-04-24,13800.0,13800.0,13400.0,13460.0,9847.0166015625,31490750
2006-04-25,13160.0,13440.0,13060.0,13200.0,9656.8076171875,28671400
2006-04-26,13200.0,13360.0,13080.0,13360.0,9773.859375,22000500
2006-04-27,13360.0,13400.0,13160.0,13280.0,9715.337890625,19383250
2006-04-28,13240.0,13240.0,12860.0,12880.0,9422.7041015625,27901900
2006-05-02,12880.0,13020.0,12640.0,12980.0,9495.8623046875,27714750
2006-05-03,12980.0,13120.0,12780.0,12780.0,9349.544921875,21147150
2006-05-04,12780.0,12940.0,12700.0,12920.0,9451.966796875,17803750
2006-05-08,13100.0,13240.0,13020.0,13100.0,9583.6513671875,17595050
2006-05-09,13160.0,13360.0,13140.0,13220.0,9671.4375,18637850
2006-05-10,13220.0,13300.0,13040.0,13100.0,9583.6513671875,17858600
2006-05-11,13140.0,13260.0,13060.0,13260.0,9700.7021484375,18471150
2006-05-12,13200.0,13200.0,12820.0,13080.0,9569.01953125,24975900
2006-05-15,12920.0,13000.0,12780.0,13000.0,9510.4912109375,28216750
2006-05-16,12960.0,13000.0,12740.0,12820.0,9378.8115234375,22209700
2006-05-17,12840.0,13200.0,12840.0,13100.0,9583.6513671875,22440100
2006-05-18,12760.0,12880.0,12660.0,12820.0,9378.8115234375,22060000
2006-05-19,12840.0,12880.0,12620.0,12760.0,9334.9130859375,20910000
2006-05-22,12840.0,12880.0,12620.0,12760.0,9334.9130859375,22223550
2006-05-23,12300.0,12660.0,12220.0,12600.0,9217.8583984375,29837200
2006-05-24,12600.0,12680.0,12300.0,12600.0,9217.8583984375,27036100
2006-05-25,12580.0,12620.0,12300.0,12300.0,8998.38671875,24470000
2006-05-26,12520.0,12640.0,12340.0,12420.0,9086.17578125,23180950
2006-05-29,12440.0,12540.0,12400.0,12440.0,9100.80859375,14920000
2006-05-30,12440.0,12480.0,12240.0,12260.0,8969.1259765625,20915300
2006-05-31,12440.0,12540.0,12400.0,12440.0,9100.80859375,15162550
2006-06-01,12140.0,12320.0,12020.0,12120.0,8866.70703125,29650600
2006-06-02,12220.0,12360.0,12120.0,12280.0,8983.755859375,19403200
2006-06-05,12360.0,12380.0,12200.0,12260.0,8969.1259765625,15993450
2006-06-07,11920.0,12100.0,11920.0,12000.0,8778.916015625,30545950
2006-06-08,11980.0,11980.0,11500.0,11540.0,8442.39453125,41207100
2006-06-09,11560.0,11660.0,11460.0,11500.0,8413.1298828125,30558000
2006-06-12,11520.0,11520.0,11260.0,11480.0,8398.49609375,21498400
2006-06-13,11200.0,11220.0,10960.0,10980.0,8032.70703125,41305250
2006-06-14,10880.0,11220.0,10820.0,11060.0,8091.2353515625,32644700
2006-06-15,11280.0,11280.0,11060.0,11100.0,8120.49560546875,18344000
2006-06-16,11520.0,11540.0,11300.0,11420.0,8354.6015625,28129000
2006-06-19,11420.0,11520.0,11220.0,11300.0,8266.8154296875,20069800
2006-06-20,11260.0,11320.0,11040.0,11120.0,8135.12646484375,19583950
2006-06-21,11120.0,11280.0,11100.0,11140.0,8149.76220703125,13499300
2006-06-22,11300.0,11440.0,11200.0,11320.0,8281.4443359375,22982200
2006-06-23,11300.0,11420.0,11220.0,11360.0,8310.70703125,14896500
2006-06-26,11400.0,11700.0,11400.0,11640.0,8515.5458984375,22351250
2006-06-27,11700.0,11800.0,11660.0,11660.0,8530.1748046875,15767750
2006-06-28,11500.0,11600.0,11420.0,11600.0,8486.28515625,18377100
2006-06-29,11700.0,11840.0,11680.0,11800.0,8640.0478515625,15998850
2006-06-30,12140.0,12180.0,12040.0,12060.0,8830.4228515625,29176450
2006-07-03,12140.0,12220.0,12080.0,12100.0,8859.708984375,12593400
2006-07-04,12220.0,12240.0,12020.0,12020.0,8801.1357421875,9270000
2006-07-05,11700.0,12100.0,11700.0,12060.0,8830.4228515625,13375000
2006-07-06,11860.0,12000.0,11800.0,11960.0,8757.203125,17500000
2006-07-07,12020.0,12120.0,12000.0,12020.0,8801.1357421875,14365000
2006-07-10,11880.0,12140.0,11780.0,12120.0,8874.357421875,17315000
2006-07-11,11880.0,12240.0,11880.0,12160.0,8903.642578125,16385000
2006-07-12,12120.0,12240.0,11980.0,12160.0,8903.642578125,23300000
2006-07-13,12000.0,12180.0,11900.0,12000.0,8786.4912109375,22835000
2006-07-14,11740.0,11820.0,11640.0,11680.0,8552.1806640625,24250000
2006-07-18,11520.0,11680.0,11520.0,11640.0,8522.892578125,14245000
2006-07-19,11600.0,11760.0,11600.0,11600.0,8493.6083984375,11125000
2006-07-20,11880.0,11960.0,11800.0,11960.0,8757.203125,21960000
2006-07-21,11820.0,11940.0,11800.0,11880.0,8698.625,8896300
2006-07-24,11740.0,11880.0,11660.0,11800.0,8640.0478515625,14934950
2006-07-25,11920.0,12040.0,11880.0,11960.0,8757.203125,15877650
2006-07-26,11960.0,12080.0,11920.0,11980.0,8771.8486328125,7650000
2006-07-27,11980.0,12100.0,11880.0,12080.0,8845.064453125,14995000
2006-07-28,12000.0,12080.0,11940.0,12020.0,8801.1357421875,9564450
2006-07-31,12200.0,12280.0,12160.0,12160.0,8903.642578125,23415250
2006-08-01,12180.0,12300.0,12100.0,12100.0,8859.708984375,13372450
2006-08-02,12060.0,12280.0,12040.0,12160.0,8903.642578125,10944800
2006-08-03,12360.0,12380.0,12200.0,12200.0,8932.9306640625,12565450
2006-08-04,12240.0,12340.0,12240.0,12300.0,9006.154296875,8121450
2006-08-07,12380.0,12380.0,12080.0,12120.0,8874.357421875,15051350
2006-08-08,12100.0,12340.0,12100.0,12300.0,9006.154296875,13598300
2006-08-09,12300.0,12460.0,12180.0,12320.0,9020.7978515625,15112800
2006-08-10,12320.0,12400.0,12180.0,12240.0,8962.21875,15694950
2006-08-11,12340.0,12440.0,12140.0,12140.0,8889.0029296875,16574950
2006-08-14,12200.0,12220.0,12000.0,12100.0,8859.708984375,17105950
2006-08-16,12360.0,12440.0,12280.0,12360.0,9050.0810546875,19587150
2006-08-17,12600.0,12940.0,12580.0,12880.0,9430.8330078125,38826150
2006-08-18,13000.0,13300.0,12940.0,13120.0,9606.564453125,37509050
2006-08-21,13200.0,13360.0,13100.0,13140.0,9621.2080078125,17145000
2006-08-22,12960.0,13160.0,12960.0,13160.0,9635.853515625,19445000
2006-08-23,13080.0,13160.0,12880.0,12920.0,9460.1201171875,14711500
2006-08-24,12780.0,12820.0,12620.0,12720.0,9313.681640625,17782500
2006-08-25,12840.0,13020.0,12780.0,12920.0,9460.1201171875,15981600
2006-08-28,13000.0,13040.0,12860.0,12860.0,9416.19140625,10722200
2006-08-29,13040.0,13220.0,13000.0,13180.0,9650.4912109375,15312250
2006-08-30,13200.0,13220.0,12980.0,13100.0,9591.9189453125,13979500
2006-08-31,13080.0,13240.0,13000.0,13000.0,9518.69921875,20178950
2006-09-01,13040.0,13140.0,12980.0,13060.0,9562.6318359375,8951400
2006-09-04,13240.0,13240.0,13100.0,13160.0,9635.853515625,8986350
2006-09-05,13120.0,13200.0,13040.0,13160.0,9635.853515625,7216450
2006-09-06,13160.0,13160.0,13020.0,13080.0,9577.2734375,7866200
2006-09-07,12920.0,13020.0,12860.0,12980.0,9504.0546875,10126650
2006-09-08,12880.0,13000.0,12880.0,12940.0,9474.763671875,7533050
2006-09-11,12940.0,12980.0,12660.0,12720.0,9313.681640625,18312850
2006-09-12,12760.0,12840.0,12580.0,12640.0,9255.107421875,17687250
2006-09-13,12800.0,12900.0,12740.0,12840.0,9401.544921875,24360250
2006-09-14,12840.0,13100.0,12820.0,13100.0,9591.9189453125,31021950
2006-09-15,13060.0,13160.0,13020.0,13120.0,9606.564453125,11988600
2006-09-18,13140.0,13580.0,13140.0,13460.0,9855.515625,26352850
2006-09-19,13460.0,13560.0,13420.0,13440.0,9840.87109375,12795650
2006-09-20,13260.0,13380.0,13180.0,13340.0,9767.646484375,14816350
2006-09-21,13480.0,13540.0,13280.0,13300.0,9738.361328125,13060450
2006-09-22,13160.0,13220.0,13040.0,13080.0,9577.2734375,11768200
2006-09-25,13000.0,13160.0,12960.0,13060.0,9562.6318359375,12493150
2006-09-26,13080.0,13160.0,12920.0,13020.0,9533.33984375,12855500
2006-09-27,13100.0,13260.0,13100.0,13260.0,9709.0732421875,15073400
2006-09-28,13240.0,13440.0,13200.0,13360.0,9782.2939453125,17199900
2006-09-29,13380.0,13440.0,13220.0,13280.0,9723.71875,10884050
2006-10-02,13180.0,13380.0,13180.0,13300.0,9738.361328125,13336800
2006-10-04,13180.0,13200.0,12940.0,12960.0,9489.4091796875,19646300
2006-10-09,13040.0,13140.0,12500.0,12700.0,9299.0361328125,28756900
2006-10-10,12840.0,13000.0,12800.0,12840.0,9401.544921875,9863750
2006-10-11,12700.0,12880.0,12660.0,12820.0,9386.904296875,10532750
2006-10-12,12720.0,12900.0,12680.0,12780.0,9357.61328125,17850550
2006-10-13,12900.0,12960.0,12840.0,12880.0,9430.8330078125,13492650
2006-10-16,13040.0,13160.0,12920.0,13000.0,9518.69921875,16781050
2006-10-17,13000.0,13020.0,12840.0,12940.0,9474.763671875,9174650
2006-10-18,12820.0,12880.0,12720.0,12840.0,9401.544921875,16155300
2006-10-19,12900.0,12960.0,12640.0,12720.0,9313.681640625,16716600
2006-10-20,12700.0,12760.0,12580.0,12640.0,9255.107421875,23209700
2006-10-23,12620.0,12620.0,12400.0,12500.0,9152.5908203125,21650650
2006-10-24,12600.0,12660.0,12460.0,12540.0,9181.8798828125,18173600
2006-10-25,12480.0,12620.0,12420.0,12500.0,9152.5908203125,17740950
2006-10-26,12540.0,12680.0,12500.0,12580.0,9211.169921875,16658100
2006-10-27,12580.0,12580.0,12320.0,12400.0,9079.3798828125,22082550
2006-10-30,12340.0,12380.0,12140.0,12180.0,8918.287109375,20122000
2006-10-31,12140.0,12320.0,12060.0,12220.0,8947.5771484375,24140400
2006-11-01,12360.0,12400.0,12260.0,12300.0,9006.154296875,13952400
2006-11-02,12280.0,12380.0,12220.0,12280.0,8991.5087890625,13024450
2006-11-03,12340.0,12400.0,12180.0,12220.0,8947.5771484375,14012550
2006-11-06,12180.0,12200.0,11980.0,12100.0,8859.708984375,17439800
2006-11-07,12300.0,12300.0,12100.0,12180.0,8918.287109375,17791800
2006-11-08,12300.0,12420.0,12300.0,12300.0,9006.154296875,13618400
2006-11-09,12400.0,12620.0,12360.0,12620.0,9240.4580078125,28261650
2006-11-10,12560.0,12640.0,12520.0,12580.0,9211.169921875,13480750
2006-11-13,12720.0,12800.0,12660.0,12800.0,9372.255859375,16464950
2006-11-14,12960.0,13000.0,12880.0,12940.0,9474.763671875,18685300
2006-11-15,13100.0,13240.0,13060.0,13240.0,9694.4287109375,29861150
2006-11-16,13520.0,13520.0,13140.0,13140.0,9621.2080078125,19037300
2006-11-17,13160.0,13160.0,13060.0,13140.0,9621.2080078125,9296700
2006-11-20,13120.0,13120.0,12940.0,13040.0,9547.9873046875,14429300
2006-11-21,13060.0,13120.0,12960.0,13000.0,9518.69921875,10533050
2006-11-22,12940.0,13200.0,12940.0,13200.0,9665.1396484375,12154500
2006-11-23,13260.0,13300.0,13020.0,13080.0,9577.2734375,12492450
2006-11-24,13080.0,13120.0,12920.0,13040.0,9547.9873046875,9120950
2006-11-27,12940.0,13000.0,12780.0,12840.0,9401.544921875,16110750
2006-11-28,12620.0,12740.0,12600.0,12660.0,9269.74609375,15936500
2006-11-29,12560.0,12740.0,12560.0,12620.0,9240.4580078125,16956850
2006-11-30,12720.0,12880.0,12700.0,12800.0,9372.255859375,15937700
2006-12-01,12800.0,12900.0,12780.0,12800.0,9372.255859375,8220950
2006-12-04,12860.0,12920.0,12740.0,12820.0,9386.904296875,9770000
2006-12-05,12960.0,13020.0,12760.0,12760.0,9342.966796875,17541350
2006-12-06,12760.0,12800.0,12580.0,12700.0,9299.0361328125,13141050
2006-12-07,12580.0,12700.0,12500.0,12520.0,9167.2353515625,14568100
2006-12-08,12340.0,12360.0,12160.0,12240.0,8962.21875,25506450
2006-12-11,12200.0,12240.0,12040.0,12080.0,8845.064453125,22559950
2006-12-12,12120.0,12200.0,11980.0,12000.0,8786.4912109375,16336200
2006-12-13,12000.0,12180.0,12000.0,12100.0,8859.708984375,17044900
2006-12-14,12060.0,12280.0,12000.0,12260.0,8976.8681640625,43086900
2006-12-15,12280.0,12300.0,12140.0,12180.0,8918.287109375,22955950
2006-12-18,12200.0,12300.0,12160.0,12200.0,8932.9306640625,20216550
2006-12-19,12200.0,12280.0,12160.0,12180.0,8918.287109375,14096450
2006-12-20,12180.0,12400.0,12180.0,12340.0,9035.439453125,20860850
2006-12-21,12380.0,12400.0,12260.0,12340.0,9035.439453125,16119000
2006-12-22,12240.0,12280.0,12160.0,12220.0,8947.5771484375,17192100
2006-12-26,12180.0,12220.0,12040.0,12140.0,8889.0029296875,15325400
2006-12-27,12220.0,12280.0,12080.0,12280.0,9066.19140625,9427500
2006-12-28,12320.0,12380.0,12200.0,12260.0,9051.42578125,10913300
2007-01-02,12400.0,12540.0,12320.0,12520.0,9243.37890625,17607300
2007-01-03,12540.0,12560.0,12220.0,12280.0,9066.19140625,19676500
2007-01-04,12220.0,12240.0,12060.0,12120.0,8948.0625,18258900
2007-01-05,12160.0,12180.0,11900.0,11900.0,8785.6396484375,28400400
2007-01-08,11840.0,11880.0,11580.0,11680.0,8623.2119140625,33081550
2007-01-09,11740.0,11880.0,11640.0,11720.0,8652.748046875,20109850
2007-01-10,11640.0,11680.0,11500.0,11560.0,8534.623046875,25756300
2007-01-11,11580.0,11760.0,11560.0,11660.0,8608.44921875,29839350
2007-01-12,11800.0,12120.0,11700.0,12120.0,8948.0625,40346050
2007-01-15,12240.0,12300.0,12140.0,12240.0,9036.6552734375,33675300
2007-01-16,12300.0,12300.0,12220.0,12260.0,9051.42578125,15522550
2007-01-17,12200.0,12200.0,11940.0,12040.0,8888.998046875,23396700
2007-01-18,11980.0,11980.0,11780.0,11880.0,8770.8740234375,21762950
2007-01-19,11760.0,11760.0,11580.0,11700.0,8637.978515625,32068050
2007-01-22,11700.0,11860.0,11660.0,11820.0,8726.5751953125,21204000
2007-01-23,11820.0,12000.0,11760.0,11880.0,8770.8740234375,21732900
2007-01-24,12000.0,12080.0,11980.0,12040.0,8888.998046875,14238300
2007-01-25,12120.0,12160.0,12040.0,12060.0,8903.765625,11798550
2007-01-26,12000.0,12000.0,11740.0,11760.0,8682.2763671875,37403750
2007-01-29,11800.0,11820.0,11540.0,11560.0,8534.623046875,28106550
2007-01-30,11640.0,11720.0,11500.0,11700.0,8637.978515625,18857050
2007-01-31,11700.0,11700.0,11500.0,11600.0,8564.15234375,18468100
2007-02-01,11520.0,11680.0,11520.0,11580.0,8549.3876953125,20379600
2007-02-02,11660.0,11820.0,11600.0,11760.0,8682.2763671875,25061700
2007-02-05,11780.0,11800.0,11660.0,11720.0,8652.748046875,24227700
2007-02-06,11700.0,11760.0,11660.0,11740.0,8667.5146484375,14804600
